ParentProductGroup,Product,Date,ProductionAUD
GET,T810SA,2027-02-01,13122.22
GET,T810SA,2027-03-01,13122.22
GET,T810SA,2027-04-01,13122.22
GET,T810SAH,2025-09-01,25469.88
GET,T810SAH,2025-10-01,27246.85
GET,T810SAH,2025-11-01,27839.18
GET,T810SAH,2025-12-01,28431.5
GET,T810SAH,2026-01-01,28431.5
GET,T810SAH,2026-02-01,29023.82
GET,T810SAH,2026-03-01,56270.67
GET,T810SAH,2026-04-01,70486.42
GET,T810SAH,2026-05-01,70486.42
GET,T810SAH,2026-06-01,71078.74
GET,T810SAH,2026-07-01,70486.42
GET,T810SAH,2026-08-01,70486.42
GET,T810SAH,2026-09-01,71078.74
GET,T810SAH,2026-10-01,108987.41
GET,T810SAH,2026-11-01,101879.53
GET,T810SAH,2026-12-01,101879.53
GET,T810SAH,2027-01-01,69894.1
GET,T810SAH,2027-02-01,30208.47
GET,T810SAH,2027-03-01,30208.47
GET,T810SAH,2027-04-01,30800.79
GET,T810-SWH2,2026-02-01,9280.89
GET,T810-SWH2,2026-12-01,13921.34
GET,T810-SWH5,2025-08-01,0.0
GET,T810-SWH5,2025-09-01,14526.59
GET,T810-SWH5,2026-01-01,26147.86
GET,T810-SWH5,2026-02-01,26147.86
GET,T810-SWH5,2026-03-01,26147.86
GET,T810-SWH5,2026-08-01,52295.72
GET,T810-SWH5,2026-11-01,26147.86
GET,T810-SWH5,2027-01-01,26147.86
GET,T810-SWH5,2027-03-01,26147.86
GET,T810WC2,2025-07-01,1230.79
GET,T810WC2,2025-08-01,703.31
GET,T810WC2,2025-09-01,1934.1
GET,T810WC2,2025-10-01,2989.06
GET,T810WC2,2025-11-01,4923.16
GET,T810WC2,2025-12-01,6329.78
GET,T810WC2,2026-01-01,5274.82
GET,T810WC2,2026-02-01,5802.3
GET,T810WC2,2026-03-01,5802.3
GET,T810WC2,2026-04-01,7560.57
GET,T810WC2,2026-05-01,7384.74
GET,T810WC2,2026-06-01,4219.85
GET,T810WC2,2026-07-01,8088.05
GET,T810WC2,2026-08-01,3164.89
GET,T810WC2,2026-09-01,5626.47
GET,T810WC2,2026-10-01,3516.54
GET,T810WC2,2026-11-01,5274.82
GET,T810WC2,2026-12-01,5802.3
GET,T810WC2,2027-01-01,2637.41
GET,T810WC2,2027-02-01,3164.89
GET,T810WC2,2027-03-01,3164.89
GET,T810WC2,2027-04-01,4923.16
GET,T810WC3,2025-07-01,3973.69
GET,T810WC3,2025-11-01,1324.56
GET,T810WC3,2025-12-01,1324.56
GET,T810WC3,2026-01-01,264.91
GET,T810WC3,2026-02-01,132.46
GET,T810WC3,2026-03-01,132.46
GET,T810WC3,2026-04-01,132.46
GET,T810WC3,2026-05-01,2781.58
GET,T810WC3,2026-06-01,1457.02
GET,T810WC3,2026-11-01,1324.56
GET,T810WC3,2026-12-01,1324.56
GET,T810WC3,2027-01-01,264.91
GET,T810WC3,2027-03-01,132.46
GET,T810WC3,2027-04-01,132.46
GET,T810WC5,2025-07-01,158.81
GET,T810WC5,2026-06-01,794.07
GET,T810WC6H,2025-07-01,5938.54
GET,T810WC6H,2025-12-01,2672.34
GET,T810WC6H,2026-01-01,13064.79
GET,T810WC6H,2026-02-01,26426.5
GET,T810WC6H,2026-03-01,15440.2
GET,T810WC6H,2026-04-01,21081.81
GET,T810WC6H,2026-05-01,17815.62
GET,T810WC6H,2026-06-01,20784.89
GET,T810WC6H,2026-07-01,18409.47
GET,T810WC6H,2026-08-01,21081.81
GET,T810WC6H,2026-09-01,18409.47
GET,T810WC6H,2026-10-01,21081.81
GET,T810WC6H,2026-11-01,21081.81
GET,T810WC6H,2026-12-01,21081.81
GET,T810WC6H,2027-01-01,17518.69
GET,T810WC6H,2027-02-01,20487.96
GET,T810WC6H,2027-03-01,17815.62
GET,T810WC6H,2027-04-01,21081.81
GET,T810WC7,2025-07-01,0.0
GET,T810WC7,2025-08-01,0.0
GET,T810WC7,2025-09-01,46121.84
GET,T810WC7,2025-10-01,52330.55
GET,T810WC7,2025-11-01,52330.55
GET,T810WC7,2025-12-01,22395.7
GET,T810WC7,2026-01-01,52330.55
GET,T810WC7,2026-02-01,47895.75
GET,T810WC7,2026-03-01,16408.73
GET,T810WC7,2026-04-01,52108.81
GET,T810WC7,2026-05-01,52108.81
GET,T810WC7,2026-06-01,52108.81
GET,T810WC7,2026-07-01,52108.81
GET,T810WC7,2026-08-01,52108.81
GET,T810WC7,2026-09-01,52108.81
GET,T810WC7,2026-10-01,52330.55
GET,T810WC7,2026-11-01,52330.55
GET,T810WC7,2026-12-01,22395.7
GET,T810WC7,2027-01-01,52330.55
GET,T810WC7,2027-02-01,47895.75
GET,T810WC7,2027-03-01,16408.73
GET,T810WC7,2027-04-01,14523.94
GET,T810WC7H,2025-07-01,994.61
GET,T810WC7H,2025-08-01,1326.15
GET,T810WC7H,2025-09-01,1326.15
GET,T810WC7H,2025-10-01,1326.15
GET,T810WC7H,2025-11-01,1326.15
GET,T810WC7H,2025-12-01,1326.15
GET,T810WC7H,2026-01-01,1326.15
GET,T810WC7H,2026-02-01,1326.15
GET,T810WC7H,2026-03-01,1326.15
GET,T810WC7H,2026-04-01,1326.15
GET,T810WC7H,2026-05-01,1326.15
GET,T810WC7H,2026-06-01,1326.15
GET,T810WC7H,2026-07-01,1326.15
GET,T810WC7H,2026-08-01,1326.15
GET,T810WC7H,2026-09-01,1326.15
GET,T810WC7H,2026-10-01,1326.15
GET,T810WC7H,2026-11-01,2652.3
GET,T810WC7H,2026-12-01,3315.37
GET,T810WC7H,2027-01-01,3315.37
GET,T810WC7H,2027-02-01,3315.37
GET,T810WC7H,2027-03-01,3315.37
GET,T810WC7H,2027-04-01,3315.37
GET,T850HSDP-HF3,2025-08-01,177555.29
GET,T850HSDP-HF3,2025-09-01,177555.29
GET,T850HSDP-HF3,2025-10-01,177555.29
GET,T850HSDP-HF3,2025-11-01,177555.29
GET,T850HSDP-HF3,2025-12-01,177555.29
GET,T850HSDP-HF3,2026-01-01,177555.29
GET,T850HSDP-HF3,2026-02-01,301843.99
GET,T850HSDP-HF3,2026-03-01,301843.99
GET,T850HSDP-HF3,2026-04-01,301843.99
GET,T850HSDP-HF3,2026-05-01,301843.99
GET,T850HSDP-HF3,2026-06-01,301843.99
GET,T850HSDP-HF3,2026-07-01,301843.99
GET,T850HSDP-HF3,2026-08-01,301843.99
GET,T850HSDP-HF3,2026-09-01,301843.99
GET,T850HSDP-HF3,2026-10-01,301843.99
GET,T850HSDP-HF3,2027-01-01,301843.99
GET,T850HSDP-HF3,2027-02-01,301843.99
GET,T850HSDP-HF3,2027-03-01,303619.55
GET,T850HSDP-HF3,2027-04-01,303619.55
GET,T850HSDP-HF3,2027-05-01,303619.55
GET,T850HSDP-HF3,2027-06-01,301843.99
GET,TEX09PE,2025-10-01,2356.32
GET,TEX09PE,2025-12-01,2356.32
GET,TEX09PE,2026-02-01,2356.32
GET,TEX09PE,2026-10-01,2356.32
GET,TEX09PE,2026-12-01,2356.32
GET,WF100-HD,2027-04-01,78.52
GET,WF100-HD,2027-05-01,92.26
GET,WF100-HD,2027-06-01,94.22
GET,WF100-HT,2025-07-01,69.63
GET,WF100-HT,2025-08-01,180.1
GET,WF100-HT,2025-09-01,177.42
GET,WF100-HT,2025-10-01,183.44
GET,WF100-HT,2025-11-01,184.78
GET,WF100-HT,2025-12-01,342.11
GET,WF100-HT,2026-01-01,354.17
GET,WF100-HT,2026-02-01,352.83
GET,WF100-HT,2026-03-01,204.87
GET,WF100-HT,2026-04-01,355.5
GET,WF100-HT,2026-05-01,354.17
GET,WF100-HT,2026-06-01,353.5
GET,WF100-HT,2026-07-01,351.49
GET,WF100-HT,2026-08-01,353.5
GET,WF100-HT,2026-09-01,477.35
GET,WF100-HT,2026-10-01,480.7
GET,WF100-HT,2026-11-01,483.38
GET,WF100-HT,2026-12-01,483.38
GET,WF100-HT,2027-01-01,483.38
GET,WF100-HT,2027-02-01,483.38
GET,WF100-HT,2027-03-01,336.09
GET,WF100-HT,2027-04-01,482.71
GET,WF100-HT,2027-05-01,256.42
GET,WF100-HT,2027-06-01,253.74
GET,WF114-HD,2025-07-01,602.77
GET,WF114-HD,2025-08-01,2683.69
GET,WF114-HD,2025-09-01,1096.5
GET,WF114-HD,2025-10-01,2689.75
GET,WF114-HD,2025-11-01,1087.41
GET,WF114-HD,2025-12-01,1874.95
GET,WF114-HD,2026-01-01,1093.47
GET,WF114-HD,2026-02-01,1893.13
GET,WF114-HD,2026-03-01,1087.41
GET,WF114-HD,2026-04-01,3674.18
GET,WF114-HD,2026-05-01,1175.25
GET,WF114-HD,2026-06-01,3053.23
GET,WF114-HD,2026-07-01,1178.28
GET,WF114-HD,2026-08-01,2035.49
GET,WF114-HD,2026-09-01,1175.25
GET,WF114-HD,2026-10-01,2032.46
GET,WF114-HD,2026-11-01,1157.08
GET,WF114-HD,2026-12-01,2041.55
GET,WF114-HD,2027-01-01,1144.96
GET,WF114-HD,2027-02-01,2023.37
GET,WF114-HD,2027-03-01,1129.82
GET,WF114-HD,2027-04-01,3740.82
GET,WF114-HD,2027-05-01,3740.82
GET,WF114-HD,2027-06-01,3053.23
GET,WF114-HT,2025-07-01,19.7
GET,WF114-HT,2025-11-01,19.7
GET,WF114-HT,2026-01-01,19.7
GET,WF114-HT,2026-05-01,19.7
GET,WF114-HT,2026-09-01,19.7
GET,WF114-HT,2027-01-01,19.7
GET,WF114-HT,2027-05-01,19.7
GET,WF138-HT,2025-10-01,30.55
GET,WF138-HT,2025-11-01,64.16
GET,WF138-HT,2025-12-01,64.16
GET,WF138-HT,2026-01-01,64.16
GET,WF138-HT,2026-02-01,64.16
GET,WF138-HT,2026-03-01,64.16
GET,WF138-HT,2026-04-01,64.16
GET,WF138-HT,2026-05-01,64.16
GET,WF138-HT,2026-06-01,64.16
GET,WF138-HT,2026-07-01,64.16
GET,WF138-HT,2026-08-01,64.16
GET,WF138-HT,2026-09-01,64.16
GET,WF138-HT,2026-10-01,64.16
GET,WF138-HT,2026-11-01,64.16
GET,WF138-HT,2026-12-01,64.16
GET,WF138-HT,2027-01-01,64.16
GET,WF138-HT,2027-02-01,64.16
GET,WF138-HT,2027-03-01,64.16
GET,WF138-HT,2027-04-01,64.16
GET,WF138-HT,2027-05-01,64.16
GET,WF138-HT,2027-06-01,64.16
GET,WF34-HT,2025-07-01,68.45
GET,WF34-HT,2025-08-01,110.57
GET,WF34-HT,2025-09-01,110.57
GET,WF34-HT,2025-10-01,110.57
GET,WF34-HT,2025-11-01,110.57
GET,WF34-HT,2025-12-01,68.45
GET,WF34-HT,2026-01-01,68.45
GET,WF34-HT,2026-02-01,110.57
GET,WF34-HT,2026-03-01,110.57
GET,WF34-HT,2026-04-01,110.57
GET,WF34-HT,2026-05-01,68.45
GET,WF34-HT,2026-06-01,68.45
GET,WF34-HT,2026-07-01,310.64
GET,WF34-HT,2026-08-01,360.65
GET,WF34-HT,2026-09-01,360.65
GET,WF34-HT,2026-10-01,360.65
GET,WF34-HT,2026-11-01,360.65
GET,WF34-HT,2026-12-01,318.53
GET,WF34-HT,2027-01-01,318.53
GET,WF34-HT,2027-02-01,360.65
GET,WF34-HT,2027-03-01,360.65
GET,WF34-HT,2027-04-01,402.77
GET,WF34-HT,2027-05-01,360.65
GET,WF34-HT,2027-06-01,318.53
GET,WF58-HT,2026-10-01,0.32
GET,WF58-HT,2026-11-01,0.64
GET,WF58-HT,2026-12-01,0.64
GET,WF58-HT,2027-01-01,0.64
GET,WF58-HT,2027-02-01,0.64
GET,WF58-HT,2027-03-01,0.64
GET,WF58-HT,2027-04-01,0.64
GET,YA00045920,2025-07-01,332.75
GET,YA00045920,2025-08-01,332.75
GET,YA00045920,2025-09-01,332.75
GET,YA00045920,2025-10-01,332.75
GET,YA00045920,2025-11-01,332.75
GET,YA00045920,2025-12-01,332.75
GET,YA00051077,2025-09-01,1327.71
GET,YA00051077,2025-10-01,1327.71
GET,YA00051077,2025-11-01,1327.71
GET,YA00051077,2025-12-01,1327.71
GET,Z14EHD,2025-07-01,87654.44
GET,Z14EHD,2025-10-01,6445.18
GET,Z14EHD,2025-11-01,12890.36
GET,Z14EHD,2025-12-01,78631.19
GET,Z14EHD,2026-01-01,32225.9
GET,Z14EHD,2026-02-01,25780.72
GET,Z14EHD,2026-03-01,91521.55
GET,Z14EHD,2026-04-01,6445.18
GET,Z14EHD,2026-05-01,12890.36
GET,Z14EHD,2026-06-01,85076.37
GET,Z14EHD,2026-07-01,32225.9
GET,Z14EHD,2026-08-01,25780.72
GET,Z14EHD,2026-09-01,91521.55
GET,Z14EHD,2026-10-01,32225.9
GET,Z14EHD,2026-11-01,51561.43
GET,Z14EHD,2026-12-01,123747.44
GET,Z14EHD,2027-01-01,65740.83
GET,Z14EHD,2027-02-01,12890.36
GET,Z14EHD,2027-03-01,12890.36
GET,Z14EHD,2027-04-01,6445.18
GET,Z14EM100,2026-01-01,2116.56
GET,Z14EM100,2026-02-01,4233.13
GET,Z14EM100,2026-03-01,9524.54
GET,Z14EM100,2026-04-01,4233.13
GET,Z14EM100,2026-05-01,5291.41
GET,Z14EM100,2026-06-01,5291.41
GET,Z14EM100,2026-07-01,5291.41
GET,Z14EM100,2026-08-01,5291.41
GET,Z14EM100,2026-09-01,4233.13
GET,Z14EM100,2026-10-01,5291.41
GET,Z14EM100,2026-11-01,15874.23
GET,Z14EM100,2026-12-01,5291.41
GET,Z14EM100,2027-01-01,5291.41
GET,Z14EM100,2027-02-01,5291.41
GET,Z14EM100,2027-03-01,10582.82
GET,Z14EM100,2027-04-01,4233.13
GET,Z14EM90,2025-09-01,0.0
GET,Z14EM90,2025-10-01,0.0
GET,Z14EM90,2025-11-01,0.0
GET,Z14EM90,2025-12-01,0.0
GET,Z14EM90,2026-01-01,0.0
GET,Z14EM90,2026-04-01,0.0
GET,Z14EM90,2026-05-01,0.0
GET,Z14EM90,2026-06-01,0.0
GET,Z14EM90,2026-07-01,0.0
GET,Z14EM90,2026-08-01,0.0
GET,Z14EP,2025-07-01,749232.28
GET,Z14EP,2025-10-01,208619.85
GET,Z14EP,2025-11-01,214188.76
GET,Z14EP,2025-12-01,214188.76
GET,Z14EP,2026-01-01,214188.76
GET,Z14EP,2026-02-01,290011.58
GET,Z14EP,2026-03-01,245460.32
GET,Z14EP,2026-04-01,158071.3
GET,Z14EP,2026-05-01,224469.82
GET,Z14EP,2026-06-01,235179.26
GET,Z14EP,2026-07-01,237321.15
GET,Z14EP,2026-08-01,307146.68
GET,Z14EP,2026-09-01,242461.68
GET,Z14EP,2026-10-01,245031.94
GET,Z14EP,2026-11-01,467359.87
GET,Z14EP,2026-12-01,459220.7
GET,Z14EP,2027-01-01,226611.71
GET,Z14EP,2027-02-01,158071.3
GET,Z14EP,2027-03-01,158071.3
GET,Z14EP,2027-04-01,89959.28
GET,Z14EPL,2025-07-01,55623.9
GET,Z14EPL,2025-10-01,19120.71
GET,Z14EPL,2025-11-01,35199.5
GET,Z14EPL,2025-12-01,36068.62
GET,Z14EPL,2026-01-01,36937.74
GET,Z14EPL,2026-02-01,38675.99
GET,Z14EPL,2026-03-01,19555.28
GET,Z14EPL,2026-04-01,19120.71
GET,Z14EPL,2026-05-01,19120.71
GET,Z14EPL,2026-06-01,31288.44
GET,Z14EPL,2026-07-01,31288.44
GET,Z14EPL,2026-08-01,32157.57
GET,Z14EPL,2026-09-01,33026.69
GET,Z14EPL,2026-10-01,33895.81
GET,Z14EPL,2026-11-01,38241.43
GET,Z14EPL,2026-12-01,38241.43
GET,Z14ES100,2025-11-01,0.0
GET,Z14ES100,2025-12-01,0.0
GET,Z14ES100,2026-01-01,0.0
GET,Z14ES100,2026-02-01,0.0
GET,Z14ES100,2026-03-01,0.0
GET,Z14ES100,2026-04-01,6540.03
GET,Z14ES100,2026-05-01,6540.03
GET,Z14ES100,2026-06-01,4360.02
GET,Z14ES100,2026-07-01,4360.02
GET,Z14ES100,2026-08-01,7630.03
GET,Z14ES100,2026-09-01,3270.01
GET,Z14ES100,2026-10-01,3270.01
GET,Z14ES100,2026-11-01,5450.02
GET,Z14ES100,2026-12-01,3270.01
GET,Z14ES100,2027-01-01,3270.01
GET,Z14ES100,2027-02-01,6540.03
GET,Z14ES100,2027-03-01,3270.01
GET,Z14ES100,2027-04-01,2180.01
GET,Z14ES90,2025-09-01,1106.9
GET,Z14ES90,2025-10-01,1106.9
GET,Z14ES90,2025-11-01,1106.9
GET,Z14ES90,2025-12-01,2213.8
GET,Z14ES90,2026-01-01,2213.8
GET,Z14ES90,2026-05-01,1106.9
GET,Z14ES90,2026-06-01,1106.9
GET,Z14ES90,2026-07-01,1106.9
GET,Z14ES90,2026-08-01,1106.9
GET,Z14WC,2025-07-01,6585.71
GET,Z14WC,2025-08-01,6705.45
GET,Z14WC,2025-09-01,7783.11
GET,Z14WC,2025-12-01,10177.91
GET,Z14WC,2026-01-01,14847.77
GET,Z14WC,2026-02-01,10896.35
GET,Z14WC,2026-03-01,11734.53
GET,Z14WC,2026-04-01,13410.89
GET,Z14WC,2026-05-01,9459.47
GET,Z14WC,2026-06-01,14488.55
GET,Z14WC,2026-07-01,23349.32
GET,Z14WC,2026-08-01,19397.9
GET,Z14WC,2026-09-01,10896.35
GET,Z14WC,2026-10-01,19757.12
GET,Z14WC,2026-11-01,16524.13
GET,Z14WC,2026-12-01,14249.07
GET,Z14WC,2027-01-01,2634.28
GET,Z14WC,2027-02-01,11614.79
GET,Z14WC,2027-03-01,2634.28
GET,Z14WC,2027-04-01,1197.4
GET,Z15EHD,2025-07-01,199759.69
GET,Z15EHD,2025-10-01,76503.71
GET,Z15EHD,2025-11-01,76503.71
GET,Z15EHD,2025-12-01,76503.71
GET,Z15EHD,2026-01-01,76503.71
GET,Z15EHD,2026-02-01,76503.71
GET,Z15EHD,2026-03-01,76503.71
GET,Z15EHD,2026-04-01,76503.71
GET,Z15EHD,2026-05-01,76503.71
GET,Z15EHD,2026-06-01,76503.71
GET,Z15EHD,2026-07-01,76503.71
GET,Z15EHD,2026-08-01,76503.71
GET,Z15EHD,2026-09-01,76503.71
GET,Z15EHD,2026-10-01,76503.71
GET,Z15EHD,2026-11-01,153007.42
GET,Z15EHD,2026-12-01,153007.42
GET,Z15EHD,2027-01-01,76503.71
GET,Z15EHD,2027-02-01,76503.71
GET,Z15EHD,2027-03-01,76503.71
GET,Z15EHD,2027-04-01,76503.71
GET,Z15EM100,2025-09-01,0.0
GET,Z15EM100,2025-10-01,0.0
GET,Z15EM100,2025-11-01,0.0
GET,Z15EM100,2025-12-01,0.0
GET,Z15EM100,2026-01-01,0.0
GET,Z15EM100,2026-03-01,0.0
GET,Z15EM100,2026-04-01,0.0
GET,Z15EM100,2026-05-01,0.0
GET,Z15EM100,2026-06-01,0.0
GET,Z15EM100,2026-07-01,0.0
GET,Z15EM100,2026-08-01,0.0
GET,Z15EM100,2027-03-01,0.0
GET,Z15EM120,2025-07-01,0.0
GET,Z15EM120,2025-08-01,0.0
GET,Z15EM120,2025-09-01,0.0
GET,Z15EM120,2025-10-01,0.0
GET,Z15EM120,2025-11-01,5582.93
GET,Z15EM120,2025-12-01,4652.44
GET,Z15EM120,2026-01-01,4652.44
GET,Z15EM120,2026-03-01,7443.9
GET,Z15EM120,2026-04-01,1860.98
GET,Z15EM120,2026-05-01,7443.9
GET,Z15EM120,2026-06-01,3721.95
GET,Z15EM120,2026-07-01,12096.35
GET,Z15EM120,2026-08-01,7443.9
GET,Z15EM120,2026-09-01,7443.9
GET,Z15EM120,2026-11-01,7443.9
GET,Z15EP,2025-07-01,20387.11
GET,Z15EP,2025-09-01,0.0
GET,Z15EP,2025-10-01,20387.11
GET,Z15EP,2025-11-01,53366.25
GET,Z15EP,2025-12-01,32979.14
GET,Z15EP,2026-01-01,46170.8
GET,Z15EP,2026-02-01,43772.31
GET,Z15EP,2026-03-01,61760.94
GET,Z15EP,2026-05-01,35977.24
GET,Z15EP,2026-06-01,28781.8
GET,Z15EP,2026-07-01,59962.07
GET,Z15EP,2026-08-01,35977.24
GET,Z15EP,2026-09-01,61161.32
GET,Z15EP,2026-10-01,41373.83
GET,Z15EP,2026-11-01,50368.14
GET,Z15EP,2026-12-01,20387.11
GET,Z15EP,2027-01-01,0.0
GET,Z15EP,2027-03-01,0.0
GET,Z15EPL,2025-07-01,27447.95
GET,Z15EPL,2025-10-01,19315.22
GET,Z15EPL,2025-11-01,32530.9
GET,Z15EPL,2025-12-01,33547.49
GET,Z15EPL,2026-01-01,34055.79
GET,Z15EPL,2026-02-01,35072.38
GET,Z15EPL,2026-03-01,36088.97
GET,Z15EPL,2026-05-01,19315.22
GET,Z15EPL,2026-06-01,28972.83
GET,Z15EPL,2026-07-01,29989.42
GET,Z15EPL,2026-08-01,30497.72
GET,Z15EPL,2026-09-01,31514.31
GET,Z15EPL,2026-10-01,32022.6
GET,Z15EPL,2026-11-01,38630.44
GET,Z15EPL,2026-12-01,38630.44
GET,Z15ES100,2025-09-01,0.0
GET,Z15ES100,2025-10-01,0.0
GET,Z15ES100,2025-11-01,0.0
GET,Z15ES100,2025-12-01,0.0
GET,Z15ES100,2026-01-01,0.0
GET,Z15ES100,2026-03-01,0.0
GET,Z15ES100,2026-04-01,0.0
GET,Z15ES100,2026-06-01,0.0
GET,Z15ES100,2026-07-01,0.0
GET,Z15ES100,2026-08-01,0.0
GET,Z15ES120,2025-09-01,0.0
GET,Z15ES120,2025-10-01,0.0
GET,Z15ES120,2025-11-01,14887.81
GET,Z15ES120,2025-12-01,26053.67
GET,Z15ES120,2026-01-01,10235.37
GET,Z15ES120,2026-11-01,15818.3
GET,Z15ES120,2026-12-01,15818.3
GET,Z15WC,2025-07-01,0.0
GET,Z15WC,2025-08-01,0.0
GET,Z15WC,2025-09-01,0.0
GET,Z15WC,2025-12-01,11042.43
GET,Z15WC,2026-01-01,20244.45
GET,Z15WC,2026-02-01,35427.79
GET,Z15WC,2026-03-01,37958.35
GET,Z15WC,2026-04-01,26685.87
GET,Z15WC,2026-05-01,22084.86
GET,Z15WC,2026-06-01,27836.12
GET,Z15WC,2026-07-01,26455.82
GET,Z15WC,2026-08-01,36578.05
GET,Z15WC,2026-09-01,34967.69
GET,Z15WC,2026-10-01,38878.55
GET,Z15WC,2026-11-01,26685.87
GET,Z15WC,2026-12-01,30826.78
GET,Z15WC,2027-01-01,0.0
GET,Z15WC,2027-02-01,0.0
GET,Z15WC,2027-03-01,14723.24
GET,Z15WC,2027-04-01,18404.05
GET,Z15WCH,2025-07-01,2507.74
GET,Z15WCH,2025-09-01,522.45
GET,Z15WCH,2025-12-01,8359.12
GET,Z15WCH,2026-01-01,522.45
GET,Z15WCH,2026-03-01,8359.12
GET,Z15WCH,2026-05-01,522.45
GET,Z15WCH,2026-06-01,8359.12
GET,Z15WCH,2026-09-01,8881.57
GET,Z15WCH,2027-01-01,8881.57
GET,Z15WCH,2027-04-01,8359.12
GET,Z17EHD,2025-07-01,341786.59
GET,Z17EHD,2025-10-01,129878.9
GET,Z17EHD,2025-11-01,136714.63
GET,Z17EHD,2025-12-01,176874.56
GET,Z17EHD,2026-01-01,142695.9
GET,Z17EHD,2026-02-01,142695.9
GET,Z17EHD,2026-03-01,142695.9
GET,Z17EHD,2026-04-01,90573.45
GET,Z17EHD,2026-05-01,124752.1
GET,Z17EHD,2026-06-01,130733.37
GET,Z17EHD,2026-07-01,164912.03
GET,Z17EHD,2026-08-01,130733.37
GET,Z17EHD,2026-09-01,164912.03
GET,Z17EHD,2026-10-01,164912.03
GET,Z17EHD,2026-11-01,249504.21
GET,Z17EHD,2026-12-01,283682.87
GET,Z17EHD,2027-01-01,90573.45
GET,Z17EHD,2027-02-01,90573.45
GET,Z17EHD,2027-03-01,90573.45
GET,Z17EHD,2027-04-01,90573.45
GET,Z17EM120,2025-10-01,0.0
GET,Z17EM120,2025-11-01,0.0
GET,Z17EM120,2025-12-01,0.0
GET,Z17EM120,2026-01-01,0.0
GET,Z17EM120,2026-02-01,0.0
GET,Z17EM120,2026-04-01,0.0
GET,Z17EM120,2027-02-01,0.0
GET,Z17EM120,2027-03-01,0.0
GET,Z17EM140,2025-07-01,0.0
GET,Z17EM140,2025-08-01,0.0
GET,Z17EM140,2025-09-01,0.0
GET,Z17EM140,2025-10-01,0.0
GET,Z17EM140,2025-11-01,0.0
GET,Z17EM140,2025-12-01,0.0
GET,Z17EM140,2026-01-01,0.0
GET,Z17EM140,2026-02-01,0.0
GET,Z17EM140,2026-03-01,0.0
GET,Z17EM140,2026-04-01,4810.72
GET,Z17EM140,2026-05-01,12828.59
GET,Z17EM140,2026-06-01,4810.72
GET,Z17EM140,2026-07-01,4810.72
GET,Z17EM140,2026-08-01,4810.72
GET,Z17EM140,2026-09-01,4810.72
GET,Z17EM140,2026-10-01,4810.72
GET,Z17EM140,2026-11-01,4810.72
GET,Z17EM140,2026-12-01,4810.72
GET,Z17EM140,2027-01-01,4810.72
GET,Z17EM140,2027-02-01,4810.72
GET,Z17EM140,2027-03-01,4810.72
GET,Z17EM140,2027-04-01,4810.72
GET,Z17EP,2025-07-01,0.0
GET,Z17EP,2025-10-01,57091.99
GET,Z17EP,2025-11-01,57091.99
GET,Z17EP,2025-12-01,69325.99
GET,Z17EP,2026-01-01,36702.0
GET,Z17EP,2026-02-01,55052.99
GET,Z17EP,2026-03-01,45877.5
GET,Z17EP,2026-04-01,47916.5
GET,Z17EP,2026-05-01,29565.5
GET,Z17EP,2026-06-01,38741.0
GET,Z17EP,2026-07-01,49955.49
GET,Z17EP,2026-08-01,63208.99
GET,Z17EP,2026-09-01,58111.49
GET,Z17EP,2026-10-01,71364.99
GET,Z17EP,2026-11-01,57091.99
GET,Z17EP,2026-12-01,68306.49
GET,Z17EP,2027-01-01,0.0
GET,Z17EP,2027-02-01,11214.5
GET,Z17EP,2027-03-01,48936.0
GET,Z17EP,2027-04-01,6117.0
GET,Z17ES120,2026-01-01,0.0
GET,Z17ES120,2026-02-01,0.0
GET,Z17ES120,2027-02-01,0.0
GET,Z17ES120,2027-03-01,0.0
GET,Z17ES140,2025-07-01,0.0
GET,Z17ES140,2025-08-01,0.0
GET,Z17ES140,2025-09-01,0.0
GET,Z17ES140,2025-10-01,0.0
GET,Z17ES140,2025-11-01,0.0
GET,Z17ES140,2025-12-01,0.0
GET,Z17ES140,2026-01-01,0.0
GET,Z17ES140,2026-02-01,22450.03
GET,Z17ES140,2026-03-01,3207.15
GET,Z17ES140,2026-04-01,6414.29
GET,Z17ES140,2026-05-01,9621.44
GET,Z17ES140,2026-06-01,3207.15
GET,Z17ES140,2026-07-01,3207.15
GET,Z17ES140,2026-08-01,3207.15
GET,Z17ES140,2026-09-01,3207.15
GET,Z17ES140,2026-10-01,3207.15
GET,Z17ES140,2026-11-01,3207.15
GET,Z17ES140,2026-12-01,3207.15
GET,Z17ES140,2027-01-01,3207.15
GET,Z17ES140,2027-02-01,3207.15
GET,Z17ES140,2027-03-01,3207.15
GET,Z17ES140,2027-04-01,3207.15
GET,Z17S10PC1,2025-11-01,0.0
GET,Z17S10PC1,2026-04-01,0.0
GET,Z17S10PC1,2026-10-01,0.0
GET,Z17S10PC1,2027-03-01,0.0
GET,Z17SRC,2025-11-01,0.0
GET,Z17SRC,2025-12-01,0.0
GET,Z17SRC,2026-01-01,0.0
GET,Z17SRC,2026-02-01,0.0
GET,Z17SRC,2026-03-01,0.0
GET,Z17SRC,2026-04-01,0.0
GET,Z17SRC,2026-05-01,0.0
GET,Z17SRC,2026-06-01,0.0
GET,Z17SRC,2026-07-01,0.0
GET,Z17SRC,2026-08-01,0.0
GET,Z17SRC,2026-09-01,0.0
GET,Z17SRC,2026-10-01,0.0
